Date,Mkt-RF,SMB,HML,RF
2019-01-31,0.92,0.12,-1.08,0.01
2019-02-01,0.14,-0.13,0.43,0.01
2019-02-04,0.72,0.49,-0.46,0.01
2019-02-05,0.43,-0.08,-0.6,0.01
2019-02-06,-0.22,-0.01,0.07,0.01
2019-02-07,-0.93,-0.13,0.39,0.01
2019-02-08,0.09,0.05,-0.69,0.01
2019-02-11,0.14,0.66,0.23,0.01
2019-02-12,1.36,0.02,-0.17,0.01
2019-02-13,0.28,0.06,0.07,0.01
2019-02-14,-0.21,0.52,-0.58,0.01
2019-02-15,1.13,0.25,0.48,0.01
2019-02-19,0.19,0.29,0.29,0.01
2019-02-20,0.19,0.21,0.54,0.01
2019-02-21,-0.37,-0.07,-0.23,0.01
2019-02-22,0.65,0.55,-1.48,0.01
2019-02-25,0.15,-0.26,-0.18,0.01
2019-02-26,-0.16,-0.63,-0.33,0.01
2019-02-27,0.09,0.19,-0.12,0.01
2019-02-28,-0.31,0.03,-0.24,0.01
2019-03-01,0.72,0.28,-0.4,0.009
2019-03-04,-0.52,-0.41,0.38,0.009
2019-03-05,-0.17,-0.31,-0.23,0.009
2019-03-06,-0.84,-1.26,0.04,0.009
2019-03-07,-0.82,-0.07,-0.33,0.009
2019-03-08,-0.22,0.05,-0.17,0.009
2019-03-11,1.49,0.36,-0.52,0.009
2019-03-12,0.25,-0.28,-0.08,0.009
2019-03-13,0.68,-0.32,0.07,0.009
2019-03-14,-0.1,-0.41,0.31,0.009
2019-03-15,0.48,-0.25,-0.25,0.009
2019-03-18,0.46,0.15,0.45,0.009
2019-03-19,-0.09,-0.39,-0.91,0.009
2019-03-20,-0.39,0.01,-1.04,0.009
2019-03-21,1.11,0.3,-1.22,0.009
2019-03-22,-2.17,-1.51,-0.07,0.009
2019-03-25,-0.05,0.66,-0.26,0.009
2019-03-26,0.76,0.17,0.47,0.009
2019-03-27,-0.5,0.1,0.49,0.009
2019-03-28,0.4,0.34,0.02,0.009
2019-03-29,0.66,-0.22,-0.92,0.009
2019-04-01,1.19,-0.3,0.99,0.01
2019-04-02,-0.05,-0.13,-0.45,0.01
2019-04-03,0.27,0.23,-0.4,0.01
2019-04-04,0.19,0.21,0.93,0.01
2019-04-05,0.52,0.53,-0.07,0.01
2019-04-08,0.08,-0.29,0.1,0.01
2019-04-09,-0.65,-0.56,-0.14,0.01
2019-04-10,0.48,0.98,-0.1,0.01
2019-04-11,0.0,-0.31,0.41,0.01
2019-04-12,0.65,-0.51,0.65,0.01
2019-04-15,-0.09,-0.22,-0.54,0.01
2019-04-16,0.13,0.12,0.7,0.01
2019-04-17,-0.32,-0.7,0.84,0.01
2019-04-18,0.11,-0.25,-0.51,0.01
2019-04-22,0.11,-0.46,-0.55,0.01
2019-04-23,0.97,0.72,-0.49,0.01
2019-04-24,-0.23,0.27,-0.08,0.01
2019-04-25,-0.14,-0.75,-0.19,0.01
2019-04-26,0.53,0.44,0.06,0.01
2019-04-29,0.18,0.08,0.64,0.01
2019-04-30,-0.04,-0.7,0.28,0.01
2019-05-01,-0.83,-0.1,-0.03,0.009
2019-05-02,-0.16,0.45,-0.28,0.009
2019-05-03,1.13,0.93,-0.27,0.009
2019-05-06,-0.39,0.6,-0.41,0.009
2019-05-07,-1.69,-0.28,0.51,0.009
2019-05-08,-0.22,-0.16,-0.32,0.009
2019-05-09,-0.28,0.08,0.12,0.009
2019-05-10,0.35,-0.37,0.08,0.009
2019-05-13,-2.67,-0.73,0.29,0.009
2019-05-14,0.93,0.4,-0.02,0.009
2019-05-15,0.58,0.04,-0.96,0.009
2019-05-16,0.91,-0.4,-0.32,0.009
2019-05-17,-0.73,-0.8,0.29,0.009
2019-05-20,-0.65,-0.23,0.72,0.009
2019-05-21,0.9,0.43,-0.34,0.009
2019-05-22,-0.4,-0.52,-0.6,0.009
2019-05-23,-1.37,-0.69,-0.28,0.009
2019-05-24,0.23,0.5,0.3,0.009
2019-05-28,-0.78,0.29,-0.63,0.009
2019-05-29,-0.71,-0.29,0.42,0.009
2019-05-30,0.14,-0.28,-0.77,0.009
2019-05-31,-1.37,-0.22,-0.09,0.009
2019-06-03,-0.4,0.35,1.66,0.009
2019-06-04,2.33,0.42,-0.02,0.009
2019-06-05,0.7,-0.98,-0.98,0.009
2019-06-06,0.55,-1.04,0.02,0.009
2019-06-07,1.04,0.05,-1.21,0.009
2019-06-10,0.53,-0.04,0.09,0.009
2019-06-11,-0.12,-0.26,0.55,0.009
2019-06-12,-0.2,0.41,-0.99,0.009
2019-06-13,0.52,0.67,-0.04,0.009
2019-06-14,-0.27,-0.79,0.31,0.009
2019-06-17,0.15,0.63,-1.12,0.009
2019-06-18,1.04,0.16,0.33,0.009
2019-06-19,0.32,0.11,-0.6,0.009
2019-06-20,0.89,-0.36,-0.22,0.009
2019-06-21,-0.21,-0.47,-0.03,0.009
2019-06-24,-0.34,-0.89,0.08,0.009
2019-06-25,-0.98,0.34,0.71,0.009
2019-06-26,-0.06,-0.06,0.25,0.009
2019-06-27,0.59,1.42,-0.09,0.009
2019-06-28,0.68,0.64,0.61,0.009
2019-07-01,0.75,-0.54,-0.13,0.009
2019-07-02,0.14,-0.8,-0.81,0.009
2019-07-03,0.78,-0.04,-0.33,0.009
2019-07-05,-0.1,0.16,0.91,0.009
2019-07-08,-0.58,-0.45,0.04,0.009
2019-07-09,0.18,-0.15,-0.43,0.009
2019-07-10,0.4,-0.15,-0.36,0.009
2019-07-11,0.19,-0.79,0.05,0.009
2019-07-12,0.53,0.18,0.41,0.009
2019-07-15,-0.04,-0.35,-1.07,0.009
2019-07-16,-0.32,0.35,0.1,0.009
2019-07-17,-0.64,-0.15,-0.65,0.009
2019-07-18,0.35,-0.29,0.01,0.009
2019-07-19,-0.56,0.15,0.87,0.009
2019-07-22,0.25,-0.44,-0.48,0.009
2019-07-23,0.65,-0.23,0.8,0.009
2019-07-24,0.66,0.75,0.86,0.009
2019-07-25,-0.63,-0.66,-0.12,0.009
2019-07-26,0.82,0.39,-0.19,0.009
2019-07-29,-0.32,-0.34,-0.47,0.009
2019-07-30,-0.17,1.36,0.89,0.009
2019-07-31,-1.09,0.12,0.61,0.009
2019-08-01,-1.04,-0.43,-1.91,0.007
2019-08-02,-0.87,-0.32,0.06,0.007
2019-08-05,-3.07,-0.01,0.0,0.007
2019-08-06,1.29,-0.42,-0.6,0.007
2019-08-07,0.07,0.07,-0.88,0.007
2019-08-08,1.97,0.04,-0.22,0.007
2019-08-09,-0.78,-0.43,-0.22,0.007
2019-08-12,-1.32,0.29,-0.28,0.007
2019-08-13,1.47,-0.16,-0.54,0.007
2019-08-14,-2.95,0.22,-0.52,0.007
2019-08-15,0.16,-0.61,-0.53,0.007
2019-08-16,1.55,0.53,0.61,0.007
2019-08-19,1.14,0.01,0.22,0.007
2019-08-20,-0.75,0.3,-0.5,0.007
2019-08-21,0.85,0.05,-0.3,0.007
2019-08-22,-0.1,-0.53,0.49,0.007
2019-08-23,-2.66,-0.56,-0.19,0.007
2019-08-26,1.08,-0.02,-0.17,0.007
2019-08-27,-0.46,-0.88,-0.68,0.007
2019-08-28,0.68,0.47,0.62,0.007
2019-08-29,1.35,0.31,0.34,0.007
2019-08-30,0.03,-0.38,0.23,0.007
2019-09-03,-0.87,-0.95,0.1,0.009
2019-09-04,1.08,-0.22,0.43,0.009
2019-09-05,1.42,0.41,0.71,0.009
2019-09-06,-0.02,-0.39,0.04,0.009
2019-09-09,0.07,0.74,3.07,0.009
2019-09-10,0.17,1.06,1.13,0.009
2019-09-11,0.88,1.33,-0.04,0.009
2019-09-12,0.22,-0.3,-0.13,0.009
2019-09-13,-0.01,0.01,0.74,0.009
2019-09-16,-0.23,0.9,0.53,0.009
2019-09-17,0.17,-0.59,-1.2,0.009
2019-09-18,-0.05,-0.76,0.05,0.009
2019-09-19,-0.05,-0.43,-0.46,0.009
2019-09-20,-0.48,0.29,0.15,0.009
2019-09-23,-0.02,-0.17,0.51,0.009
2019-09-24,-1.01,-0.73,0.0,0.009
2019-09-25,0.69,0.36,0.53,0.009
2019-09-26,-0.41,-0.96,0.11,0.009
2019-09-27,-0.62,-0.34,0.89,0.009
2019-09-30,0.5,-0.17,-0.48,0.009
2019-10-01,-1.31,-0.46,-0.59,0.007
2019-10-02,-1.73,0.89,-0.36,0.007
2019-10-03,0.8,-0.23,-0.89,0.007
2019-10-04,1.39,-0.46,-0.07,0.007
2019-10-07,-0.41,0.15,-0.02,0.007
2019-10-08,-1.61,-0.13,-0.13,0.007
2019-10-09,0.92,-0.55,-0.09,0.007
2019-10-10,0.59,-0.4,0.26,0.007
2019-10-11,1.23,0.47,0.2,0.007
2019-10-14,-0.18,-0.34,-0.04,0.007
2019-10-15,1.03,0.25,-0.25,0.007
2019-10-16,-0.24,0.4,0.23,0.007
2019-10-17,0.37,0.8,-0.29,0.007
2019-10-18,-0.49,-0.36,0.86,0.007
2019-10-21,0.71,0.16,0.36,0.007
2019-10-22,-0.34,0.23,0.86,0.007
2019-10-23,0.25,-0.09,0.26,0.007
2019-10-24,0.25,-0.26,-0.89,0.007
2019-10-25,0.51,0.28,0.08,0.007
2019-10-28,0.62,0.27,-0.24,0.007
2019-10-29,-0.13,0.3,0.5,0.007
2019-10-30,0.27,-0.37,-1.16,0.007
2019-10-31,-0.38,-0.26,-0.43,0.007
2019-11-01,1.08,0.48,0.84,0.006
2019-11-04,0.4,0.01,1.36,0.006
2019-11-05,-0.03,0.24,0.45,0.006
2019-11-06,-0.05,-0.72,0.24,0.006
2019-11-07,0.38,-0.15,0.52,0.006
2019-11-08,0.31,0.07,-0.36,0.006
2019-11-11,-0.19,0.0,-0.19,0.006
2019-11-12,0.16,-0.11,-0.15,0.006
2019-11-13,0.01,-0.21,-0.82,0.006
2019-11-14,0.07,-0.11,-0.25,0.006
2019-11-15,0.74,-0.26,-0.33,0.006
2019-11-18,0.02,-0.35,-0.52,0.006
2019-11-19,0.02,0.58,-0.95,0.006
2019-11-20,-0.33,0.0,-0.46,0.006
2019-11-21,-0.14,-0.35,0.1,0.006
2019-11-22,0.24,0.06,0.22,0.006
2019-11-25,0.92,1.32,-0.37,0.006
2019-11-26,0.19,0.06,-0.9,0.006
2019-11-27,0.44,0.23,-0.03,0.006
2019-11-29,-0.42,-0.04,-0.31,0.006
2019-12-02,-0.87,-0.25,0.48,0.007
2019-12-03,-0.66,0.6,-0.83,0.007
2019-12-04,0.6,0.13,0.25,0.007
2019-12-05,0.13,-0.21,0.47,0.007
2019-12-06,0.91,0.24,0.37,0.007
2019-12-09,-0.33,0.37,0.11,0.007
2019-12-10,-0.08,0.31,-0.08,0.007
2019-12-11,0.28,-0.07,0.14,0.007
2019-12-12,0.9,-0.14,1.15,0.007
2019-12-13,-0.03,-0.27,-0.55,0.007
2019-12-16,0.74,0.03,-0.05,0.007
2019-12-17,0.1,0.41,0.67,0.007
2019-12-18,-0.05,0.2,0.09,0.007
2019-12-19,0.43,-0.02,-0.42,0.007
2019-12-20,0.48,-0.3,-0.31,0.007
2019-12-23,0.1,0.19,-0.35,0.007
2019-12-24,0.01,0.39,0.0,0.007
2019-12-26,0.48,-0.54,0.0,0.007
2019-12-27,-0.1,-0.53,-0.07,0.007
2019-12-30,-0.57,0.19,0.55,0.007
2019-12-31,0.28,-0.01,0.12,0.007
2020-01-02,0.86,-0.88,-0.33,0.006
2020-01-03,-0.67,0.38,0.0,0.006
2020-01-06,0.36,-0.07,-0.55,0.006
2020-01-07,-0.19,-0.01,-0.25,0.006
2020-01-08,0.47,-0.05,-0.66,0.006
2020-01-09,0.65,-0.64,-0.48,0.006
2020-01-10,-0.34,-0.19,-0.33,0.006
2020-01-13,0.73,-0.11,-0.08,0.006
2020-01-14,-0.06,0.39,-0.18,0.006
2020-01-15,0.16,0.46,-0.81,0.006
2020-01-16,0.88,0.52,-0.12,0.006
2020-01-17,0.28,-0.64,-0.13,0.006
2020-01-21,-0.32,-0.51,-0.62,0.006
2020-01-22,0.08,-0.26,0.01,0.006
2020-01-23,0.07,-0.06,-0.14,0.006
2020-01-24,-0.97,-0.44,-0.29,0.006
2020-01-27,-1.56,0.37,-0.41,0.006
2020-01-28,1.02,-0.12,-0.42,0.006
2020-01-29,-0.11,-0.24,-0.98,0.006
2020-01-30,0.34,-0.68,0.69,0.006
2020-01-31,-1.74,-0.43,-0.35,0.006
2020-02-03,0.84,0.62,-0.67,0.006
2020-02-04,1.57,-0.06,-0.66,0.006
2020-02-05,0.97,0.33,1.47,0.006
2020-02-06,0.27,-0.44,-0.84,0.006
2020-02-07,-0.55,-0.79,-0.04,0.006
2020-02-10,0.73,-0.01,-0.89,0.006
2020-02-11,0.28,0.05,1.05,0.006
2020-02-12,0.66,0.15,-0.34,0.006
2020-02-13,-0.09,0.19,0.01,0.006
2020-02-14,0.15,-0.39,-0.66,0.006
2020-02-18,-0.19,0.16,-0.65,0.006
2020-02-19,0.6,0.18,0.04,0.006
2020-02-20,-0.35,0.49,0.68,0.006
2020-02-21,-1.12,-0.09,-0.01,0.006
2020-02-24,-3.39,0.18,0.01,0.006
2020-02-25,-3.09,-0.11,-0.68,0.006
2020-02-26,-0.53,-0.38,-1.2,0.006
2020-02-27,-4.22,0.79,0.05,0.006
2020-02-28,-0.78,0.3,-0.8,0.006
2020-03-02,4.31,-1.68,-0.43,0.006
2020-03-03,-2.79,0.81,-0.63,0.006
2020-03-04,4.03,-1.08,-1.17,0.006
2020-03-05,-3.38,0.24,-1.4,0.006
2020-03-06,-1.78,0.06,-1.49,0.006
2020-03-09,-7.79,-0.38,-4.76,0.006
2020-03-10,4.74,-2.49,0.8,0.006
2020-03-11,-5.05,-0.82,-0.8,0.006
2020-03-12,-9.63,-0.43,-1.17,0.006
2020-03-13,8.96,-2.69,3.03,0.006
2020-03-16,-12.0,-0.24,-0.73,0.006
2020-03-17,5.87,0.86,-0.6,0.006
2020-03-18,-5.56,-3.56,-4.69,0.006
2020-03-19,1.31,5.47,0.82,0.006
2020-03-20,-4.15,0.35,-0.89,0.006
2020-03-23,-2.55,2.24,-3.29,0.006
2020-03-24,9.34,-1.27,2.37,0.006
2020-03-25,1.18,-0.77,1.91,0.006
2020-03-26,6.02,-0.72,1.09,0.006
2020-03-27,-3.48,-0.83,-0.78,0.006
2020-03-30,3.16,-0.28,-2.09,0.006
2020-03-31,-1.44,1.81,-0.37,0.006
2020-04-01,-4.5,-1.48,-1.39,0.0
2020-04-02,2.1,-0.98,-0.28,0.0
2020-04-03,-1.64,-1.12,-1.18,0.0
2020-04-06,7.06,0.76,0.31,0.0
2020-04-07,-0.11,-0.57,2.08,0.0
2020-04-08,3.4,0.3,1.29,0.0
2020-04-09,1.59,1.91,3.16,0.0
2020-04-13,-0.92,-0.84,-2.41,0.0
2020-04-14,3.02,-0.18,-3.16,0.0
2020-04-15,-2.15,-1.23,-2.55,0.0
2020-04-16,0.62,-0.21,-2.97,0.0
2020-04-17,2.72,0.74,2.77,0.0
2020-04-20,-1.56,0.78,-0.91,0.0
2020-04-21,-3.08,0.93,0.16,0.0
2020-04-22,2.31,-0.7,-1.64,0.0
2020-04-23,0.13,1.11,0.54,0.0
2020-04-24,1.44,0.26,-0.13,0.0
2020-04-27,1.73,1.6,2.71,0.0
2020-04-28,-0.45,0.99,2.85,0.0
2020-04-29,2.92,1.89,2.0,0.0
2020-04-30,-1.18,-1.43,-1.69,0.0
2020-05-01,-2.91,-0.55,-0.96,0.0
2020-05-04,0.54,0.21,-1.27,0.0
2020-05-05,0.95,0.03,-2.02,0.0
2020-05-06,-0.52,0.54,-2.7,0.0
2020-05-07,1.33,-0.06,0.41,0.0
2020-05-08,1.9,1.38,2.46,0.0
2020-05-11,0.07,0.48,-3.78,0.0
2020-05-12,-2.06,-0.83,-1.36,0.0
2020-05-13,-1.89,-0.89,-2.09,0.0
2020-05-14,1.14,-1.51,0.94,0.0
2020-05-15,0.57,1.61,-1.15,0.0
2020-05-18,3.24,1.56,4.61,0.0
2020-05-19,-1.01,-0.54,-1.49,0.0
2020-05-20,1.8,1.09,1.32,0.0
2020-05-21,-0.7,0.62,0.4,0.0
2020-05-22,0.27,0.47,-0.85,0.0
2020-05-26,1.23,0.08,4.56,0.0
2020-05-27,1.54,0.64,3.62,0.0
2020-05-28,-0.41,-1.53,-2.43,0.0
2020-05-29,0.6,-0.29,-1.97,0.0
2020-06-01,0.52,-0.04,0.42,0.0
2020-06-02,0.81,-0.09,0.54,0.0
2020-06-03,1.41,0.14,2.62,0.0
2020-06-04,-0.34,-0.23,2.89,0.0
2020-06-05,2.5,0.66,2.76,0.0
2020-06-08,1.39,0.36,2.08,0.0
2020-06-09,-0.85,-0.24,-1.92,0.0
2020-06-10,-0.56,-0.86,-4.1,0.0
2020-06-11,-5.91,-0.81,-3.05,0.0
2020-06-12,1.29,0.3,1.83,0.0
2020-06-15,1.1,1.47,-0.4,0.0
2020-06-16,1.87,0.6,0.51,0.0
2020-06-17,-0.4,-0.9,-1.98,0.0
2020-06-18,0.19,0.1,-0.53,0.0
2020-06-19,-0.45,0.09,-0.65,0.0
2020-06-22,0.71,0.85,-1.38,0.0
2020-06-23,0.42,0.17,-0.61,0.0
2020-06-24,-2.61,-0.45,-1.35,0.0
2020-06-25,1.12,0.24,0.5,0.0
2020-06-26,-2.44,0.11,-1.41,0.0
2020-06-29,1.51,1.25,1.84,0.0
2020-06-30,1.58,0.08,0.02,0.0
2020-07-01,0.41,-1.28,-2.56,0.001
2020-07-02,0.5,-0.02,-0.13,0.001
2020-07-06,1.65,-0.63,0.33,0.001
2020-07-07,-1.03,-0.51,-1.48,0.001
2020-07-08,0.91,0.29,-0.46,0.001
2020-07-09,-0.53,-0.93,-2.61,0.001
2020-07-10,1.11,-0.06,3.05,0.001
2020-07-13,-1.2,-0.77,2.04,0.001
2020-07-14,1.35,0.43,-0.28,0.001
2020-07-15,1.14,2.43,1.26,0.001
2020-07-16,-0.37,-0.35,0.81,0.001
2020-07-17,0.3,0.17,-1.43,0.001
2020-07-20,1.01,-0.46,-2.36,0.001
2020-07-21,0.16,0.87,3.23,0.001
2020-07-22,0.49,-0.61,-0.38,0.001
2020-07-23,-1.2,0.73,1.96,0.001
2020-07-24,-0.75,-0.82,0.45,0.001
2020-07-27,0.88,0.77,-2.0,0.001
2020-07-28,-0.81,-0.72,1.01,0.001
2020-07-29,1.35,0.46,0.84,0.001
2020-07-30,-0.29,0.49,-1.83,0.001
2020-07-31,0.61,-1.59,-0.66,0.001
2020-08-03,0.98,1.22,-0.84,0.0
2020-08-04,0.37,0.47,0.02,0.0
2020-08-05,0.78,1.04,0.82,0.0
2020-08-06,0.53,-0.49,-0.75,0.0
2020-08-07,0.02,0.92,2.41,0.0
2020-08-10,0.24,0.86,1.75,0.0
2020-08-11,-0.83,-0.33,1.63,0.0
2020-08-12,1.4,-0.48,-1.37,0.0
2020-08-13,-0.01,0.19,-1.33,0.0
2020-08-14,-0.04,-0.11,1.09,0.0
2020-08-17,0.45,0.59,-1.92,0.0
2020-08-18,0.22,-1.07,-1.39,0.0
2020-08-19,-0.38,0.47,0.11,0.0
2020-08-20,0.31,-0.52,-1.55,0.0
2020-08-21,0.25,-1.09,-0.42,0.0
2020-08-24,0.92,-0.37,2.6,0.0
2020-08-25,0.36,0.16,-0.64,0.0
2020-08-26,1.0,-1.16,-1.76,0.0
2020-08-27,0.18,-0.34,0.94,0.0
2020-08-28,0.7,0.28,-0.23,0.0
2020-08-31,-0.04,-0.42,-1.75,0.0
2020-09-01,0.92,0.45,-0.31,0.0
2020-09-02,1.27,-0.5,-0.44,0.0
2020-09-03,-3.7,-0.24,2.61,0.0
2020-09-04,-0.87,-0.18,2.06,0.0
2020-09-08,-2.91,0.66,-0.29,0.0
2020-09-09,2.07,-0.18,-1.99,0.0
2020-09-10,-1.64,0.29,-0.05,0.0
2020-09-11,-0.06,-0.84,0.9,0.0
2020-09-14,1.59,1.16,-0.77,0.0
2020-09-15,0.57,-0.28,-1.42,0.0
2020-09-16,-0.39,0.77,1.32,0.0
2020-09-17,-0.85,0.36,0.2,0.0
2020-09-18,-0.88,0.8,-0.21,0.0
2020-09-21,-1.08,-2.02,-1.9,0.0
2020-09-22,1.02,-0.13,-1.65,0.0
2020-09-23,-2.48,-0.71,0.18,0.0
2020-09-24,0.25,-0.21,0.38,0.0
2020-09-25,1.72,0.14,-1.36,0.0
2020-09-28,1.66,0.73,1.03,0.0
2020-09-29,-0.42,0.74,-1.32,0.0
2020-09-30,0.79,-0.73,0.15,0.0
2020-10-01,0.79,1.04,-0.55,0.0
2020-10-02,-0.96,1.07,2.46,0.0
2020-10-05,1.93,1.02,-0.12,0.0
2020-10-06,-1.28,0.74,0.26,0.0
2020-10-07,1.84,0.53,0.23,0.0
2020-10-08,0.8,0.02,0.99,0.0
2020-10-09,0.92,0.01,-1.4,0.0
2020-10-12,1.53,-0.85,-0.06,0.0
2020-10-13,-0.41,0.17,-1.72,0.0
2020-10-14,-0.65,0.08,0.03,0.0
2020-10-15,-0.08,0.91,1.14,0.0
2020-10-16,-0.06,-0.18,0.08,0.0
2020-10-19,-1.53,0.36,0.29,0.0
2020-10-20,0.34,-0.23,1.24,0.0
2020-10-21,-0.36,-0.47,0.4,0.0
2020-10-22,0.67,0.59,1.03,0.0
2020-10-23,0.38,0.4,0.03,0.0
2020-10-26,-1.85,-0.3,-0.37,0.0
2020-10-27,-0.23,-0.1,-2.29,0.0
2020-10-28,-3.41,0.0,0.59,0.0
2020-10-29,1.13,0.17,0.25,0.0
2020-10-30,-1.45,-0.8,1.85,0.0
2020-11-02,1.17,0.53,0.99,0.0
2020-11-03,1.93,1.01,-0.18,0.0
2020-11-04,2.25,-1.53,-4.97,0.0
2020-11-05,2.13,1.0,0.51,0.0
2020-11-06,0.01,-0.89,-0.91,0.0
2020-11-09,0.87,0.8,6.73,0.0
2020-11-10,-0.17,1.54,2.22,0.0
2020-11-11,0.88,-0.6,-1.69,0.0
2020-11-12,-0.94,-0.27,-1.14,0.0
2020-11-13,1.31,0.65,1.08,0.0
2020-11-16,1.22,0.78,1.96,0.0
2020-11-17,-0.19,0.58,0.01,0.0
2020-11-18,-0.93,0.0,-0.04,0.0
2020-11-19,0.59,0.47,-0.8,0.0
2020-11-20,-0.51,0.68,-0.59,0.0
2020-11-23,0.83,0.87,1.53,0.0
2020-11-24,1.56,-0.08,2.76,0.0
2020-11-25,0.03,0.0,-1.34,0.0
2020-11-27,0.43,0.47,-1.62,0.0
2020-11-30,-0.53,-0.97,-2.05,0.0
2020-12-01,0.98,-0.28,0.55,0.0
2020-12-02,0.11,-0.09,1.07,0.0
2020-12-03,0.18,0.48,-0.06,0.0
2020-12-04,1.02,1.43,0.88,0.0
2020-12-07,0.03,0.24,-1.03,0.0
2020-12-08,0.47,1.0,-0.67,0.0
2020-12-09,-1.03,-0.06,1.28,0.0
2020-12-10,0.24,1.11,-0.46,0.0
2020-12-11,-0.2,-0.38,-0.7,0.0
2020-12-14,-0.28,0.57,-1.51,0.0
2020-12-15,1.28,1.09,0.34,0.0
2020-12-16,0.17,-0.44,-0.36,0.0
2020-12-17,0.79,0.71,-0.73,0.0
2020-12-18,-0.12,0.06,-1.15,0.0
2020-12-21,-0.23,0.1,-0.01,0.0
2020-12-22,0.06,1.19,-1.59,0.0
2020-12-23,0.1,0.42,1.98,0.0
2020-12-24,0.21,-0.4,-0.2,0.0
2020-12-28,0.46,-0.73,0.37,0.0
2020-12-29,-0.4,-1.53,0.24,0.0
2020-12-30,0.27,1.0,0.04,0.0
2020-12-31,0.39,-0.88,0.4,0.0
2021-01-04,-1.41,0.3,0.48,0.0
2021-01-05,0.86,1.24,0.48,0.0
2021-01-06,0.79,2.17,3.91,0.0
2021-01-07,1.76,0.3,-0.79,0.0
2021-01-08,0.51,-0.79,-1.32,0.0
2021-01-11,-0.52,0.28,1.24,0.0
2021-01-12,0.38,1.29,1.21,0.0
2021-01-13,0.07,-0.93,-0.46,0.0
2021-01-14,-0.11,2.06,1.08,0.0
2021-01-15,-0.86,-0.51,-0.75,0.0
2021-01-19,0.92,0.88,-0.79,0.0
2021-01-20,1.26,-0.39,-1.07,0.0
2021-01-21,-0.04,-0.54,-0.96,0.0
2021-01-22,-0.07,1.85,-0.09,0.0
2021-01-25,0.29,-0.06,-0.39,0.0
2021-01-26,-0.32,0.07,-0.05,0.0
2021-01-27,-2.53,1.35,1.55,0.0
2021-01-28,0.92,-1.93,-0.91,0.0
2021-01-29,-1.84,0.6,0.58,0.0
2021-02-01,1.73,0.94,-1.47,0.0
2021-02-02,1.48,-0.86,-1.07,0.0
2021-02-03,0.16,0.46,0.66,0.0
2021-02-04,1.23,0.38,0.36,0.0
2021-02-05,0.57,1.08,-0.48,0.0
2021-02-08,0.96,2.08,0.41,0.0
2021-02-09,0.05,0.73,-0.21,0.0
2021-02-10,-0.08,-0.49,0.62,0.0
2021-02-11,0.19,-0.2,-0.46,0.0
2021-02-12,0.49,-0.13,0.47,0.0
2021-02-16,-0.14,-0.59,1.87,0.0
2021-02-17,-0.21,-0.85,0.61,0.0
2021-02-18,-0.64,-1.56,-0.18,0.0
2021-02-19,0.16,1.79,0.72,0.0
2021-02-22,-1.13,-0.07,3.17,0.0
2021-02-23,-0.15,-1.27,0.89,0.0
2021-02-24,1.15,1.21,1.42,0.0
2021-02-25,-2.74,-1.13,0.91,0.0
2021-02-26,-0.28,0.64,-1.55,0.0
2021-03-01,2.63,1.15,0.15,0.0
2021-03-02,-1.05,-1.09,1.23,0.0
2021-03-03,-1.57,-0.19,3.56,0.0
2021-03-04,-1.7,-1.36,1.72,0.0
2021-03-05,1.85,0.2,0.63,0.0
2021-03-08,-0.67,0.62,3.68,0.0
2021-03-09,1.79,1.3,-3.24,0.0
2021-03-10,0.68,0.78,1.82,0.0
2021-03-11,1.43,1.58,-1.98,0.0
2021-03-12,0.1,0.14,1.29,0.0
2021-03-15,0.7,-0.08,-1.32,0.0
2021-03-16,-0.43,-1.12,-0.81,0.0
2021-03-17,0.33,0.45,0.32,0.0
2021-03-18,-1.88,-1.74,2.15,0.0
2021-03-19,0.25,1.25,-0.97,0.0
2021-03-22,0.55,-1.2,-2.24,0.0
2021-03-23,-1.17,-2.72,-1.05,0.0
2021-03-24,-1.0,-1.96,1.46,0.0
2021-03-25,0.67,1.68,1.4,0.0
2021-03-26,1.55,0.19,0.68,0.0
2021-03-29,-0.49,-2.4,-0.21,0.0
2021-03-30,-0.02,1.54,1.0,0.0
2021-03-31,0.63,1.1,-2.31,0.0
2021-04-01,1.27,0.29,-0.02,0.0
2021-04-05,1.27,-0.57,-0.72,0.0
2021-04-06,0.01,-0.32,0.1,0.0
2021-04-07,-0.12,-1.6,0.3,0.0
2021-04-08,0.62,0.6,-1.16,0.0
2021-04-09,0.65,-0.64,0.13,0.0
2021-04-12,-0.05,-0.6,0.58,0.0
2021-04-13,0.41,-0.3,-1.58,0.0
2021-04-14,-0.35,0.78,1.42,0.0
2021-04-15,1.04,-0.43,-1.18,0.0
2021-04-16,0.27,-0.35,0.64,0.0
2021-04-19,-0.73,-0.77,0.78,0.0
2021-04-20,-0.94,-1.18,-1.57,0.0
2021-04-21,1.11,1.38,0.11,0.0
2021-04-22,-0.77,0.65,-0.78,0.0
2021-04-23,1.26,0.74,0.7,0.0
2021-04-26,0.43,0.86,-0.48,0.0
2021-04-27,-0.03,-0.16,0.86,0.0
2021-04-28,-0.06,0.19,0.2,0.0
2021-04-29,0.39,-1.13,1.07,0.0
2021-04-30,-0.83,-0.42,-0.32,0.0
2021-05-03,0.17,0.46,1.7,0.0
2021-05-04,-0.89,-0.75,1.99,0.0
2021-05-05,-0.05,-0.46,1.33,0.0
2021-05-06,0.48,-0.82,1.21,0.0
